ZIP Code,Your comment
40217,"Thank you for providing a forum for dialogue. It is a difficult environment to attempt to defend monuments related to the Confedrarcy in light if the events in Charlottesville. I condemn in the strongest terms all hate groups, and it is unfortunate that they have used monuments to rally around.  That in itself I understand can be a reason for removal. However, my hope is that we can look beyond extremists. Yes, I understand that these monuments can be perceived as racist in our 21st century eyes.  However, let us please judge these in context. Any white man from KY or IN if he was born in the 1800's  would be considered a racist in today's light. They did not have the luxury of 150 years of hindsight as we do now.  Many who chose to fight for the Confederacy had to make a very difficult decision for those times in a manner none of us can understand because we did not live in that time.  I pray our descendants 150 years from now will be less judgmental than we are being to our ancestors from 150 years ago.  I stand in support of the preservation of historical monuments and certainly support any added context the city feels is needed.  Regardless, whatever decision is made I pray for lawful means of removal. All forms of vandalism must be discouraged and rigorously prosecuted. Thank you for allowing opinions to be heard."
40178,"These statues, that symbolizes a dark period of our history, need to be removed.  I could relate, but certainly not fully understand, to individuals hatred of these items.  We certainly don't want them destroyed, but out of the public's eye and placed in a more appropriate place that represent history, such as a museum.  It's disheartening, that politicians can only play to both sides without really making a statement.  I don't want symbols of hatred in my state capitol or any other place where I might take my family."
40205,"I feel it's quite a stretch to call the Castleman statue a Confederate Monument. He's not wearing a military uniform and if he was, it could very well have been a US one. The statue is on the National Register of Historic Places and is  one of the most beautiful intersections in the city! Castleman was forgiven by the POTUS and served honorably for the US in the Spanish American war. Will history and future generations forgive you, as the president did Castleman, if you tear it down?
 Thank you for letting me voice my opinion. 
Alan Usher"
40223,"George Prentice (1800-1870) was one of the biggest bigot and racist in this towns history. He was anti-foreigners, anti-catholic, pro-slavery, anti-reconstruction and a strong member of the Know-Nothing Party. His rhetoric and inflammatory writing in the paper is given credit for the Bloody Monday riots in 1855 which took the lives of many Louisvillians. How a statue was ever made of him in the first place,I can't imagine. Even the Courier-Journal, of which he was editor, didn't want it as they moved it from the Courier-Jornal to the Library where it now stands."
40204,"Many of you have the wrong idea about why the Castleman statue was placed in the round-about at Cherokee Road and Cherokee Parkway.  It was not to honor a Civil War major – notice the figure is not in uniform.  It was to honor the man (and his beloved horse, American Saddle Bred Carolina) who established the Board of Parks Commissioners and served as its president for many years.  He is credited with securing the property for Cherokee Park and oversaw its development.  He rode Carolina through the park almost every day.  He also founded the American Saddle Breeders Association and was its president for 28 years.  The statue was intended to show Castleman on Carolina overlooking the entrance to the park he loved, Cherokee Park.  Change the marker to reflect the purpose of the statue.  Do not remove the statue. 

As for the issue that he was a racist and segregationist, we are not excusing him. But we remember that many people of that era (and sadly even today) were of the same ilk; and even so, he made it possible for Blacks to gather in the parks without retribution from the whites who did not want them in “their” parks.   As an officer in the U.S. Army when Southerners disputed having African Americans in their ranks, General Castleman is quoted as saying, ""I unhesitatingly say that I will at any time salute an officer, superior or inferior, who salutes me, without regard to the color of his skin. The regulations and laws, and the fundamentals of courtesy and discipline, upon which these regulations and laws are based, prescribe this. It is no time to stand against them. I want to urge every soldier to be a soldier in the full sense of the term. We are at war, and soldiers are under the rules of the American army. We are all one under the flag. We salute the rank, not the individual.” [Quote from Albert Lea Evening Tribune]

Lynne and Jerry Lyndrup
1272 Bassett Avenue
Louisville, KY  40204
"
40205,"I think each item of public art must be evaluated on a case by case basis. It is unreasonable to require that we eliminate the visage of any and all persons who had any connection to the Confederacy or who today we would regard as racist or segregationist without consideration of positive contributions they may have made to our community, our state or our nation. 

In particular, I don't think the statue of General Castleman in the Cherokee Triangle should come down. Castleman, who was a founder of the American Saddlebred Horse Association, is depicted in equestrian attire. While he did serve in the Confederate army and was imprisoned for his actions, he received a presidential pardon and later served with distinction as a general in the US army during the Spanish American War. He was instrumental in the founding of our public (now integrated) parks system.
"
40205,"By no sane standard can the Castleman statue ""be interpreted to be honoring bigotry, racism, and/or slavery"".  It is a fine work which suits its setting, and I hope it will be left in situ.

"
40241,"Around the end of Reconstruction in later 1800s and early 1900s, Jim Crow laws were passed to codify racial segregation, making discrimination the ""law of the land"". Statues and monuments celebrating the Civil War including past and current leaders, erected during this time period, should receive automatic consideration for removal. Having established a first pass list, other mitigating factors may be considered, such as the person's contribution to society in general. Simply saying this person supported segregation may not be reason enough since it was generally supported by voters (which did not then include blacks). Some should probably be melted down, as evil. Others might find a place in museums, cemeteries or private hands."
40207,"Castleman's statue is by no stretch of the imagination a monument to the Confederacy.  He is not depicted in uniform, but astride his favorite horse.  The statue recognizes his role as long-time president of the American Saddlebred Horse Assoc.; and its location on Cherokee Parkway honors his leadership of this city's park system for many years.  His other service includes reviving the Louisville Legion in 1878, serving two hitches as Adjutant-General of Kentucky (the second tour instrumental in preventing a civil war in Kentucky in 1900 over a disputed gubernatorial election), and from 1898 to 1900 as first a Colonel and then Brigadier General in the U.S. Army during the Spanish-American War. In this role he commanded an Army regiment in Puerto Rico, gaining the respect and appreciation of the Puerto Ricans in his geographic area of command.  His extensive contributions to city, state, and nation far outweigh his 2 years as a Confederate soldier.  See his memoir, ACTIVE SERVICE (aptly titled), in which he wrote in italics ""Public service is every man's duty.""  As the Washington Post editorial board thoughtfully observed on August 17:  ""For purposes of public memorialization, there is a distinction between people who partook of their era's moral flaws and those whose primary claim to fame is to have betrayed their country with the ultimate goal of making it impossible for slavery ever to be abolished in roughly half of the United States.""  John Castleman has many claims to fame.  (See his entry in The Kentucky Encyclopedia, University Press of Kentucky, 1992)."
40241,"My wife and I grew up in Cleveland, OH, but we have lived in Louisville since 1972. Over the years we have learned more about Louisville and why it ""joined the Confederacy"" even as the Union Army held tightly to Louisville and most of the state. "
40206,"     The charge is difficult to fathom, since it doesn't indicate by whom a piece of artwork can be interpreted as honoring bigotry.  Obviously, Jefferson was a slaveholder--does his statue, therefore, prima facie establish the honoring of bigotry?  Similarly Locust Grove includes slave quarters, and its very existence clearly honors bigotry, racism and/or slavery.  However, assuming without deciding that the real agenda behind this unintelligible charge is to get rid of General Castleman's statue, I believe you should consider the purported purpose of the statute on Cherokee Parkway, sloping down to Cherokee Park (since, of course ""Willow Park"" is an artificial designation for that portion of Cherokee Park cut off from the rest of the park when Alt US 60 was created).  Did General Castleman have something to do with Cherokee Park?  Was the impetus for the statue this, rather than his service as a Confederate major during the Civil War?  Unless there is incontrovertible evidence the statue was erected principally to honor his Confederate military service, there doesn't seem to be a basis for concluding honoring bigotry is the raison d'etre for the statue.  "
40272,"Yes history is history, but have large reminder of bad history is a constant reminder of things. Just because some people don't know the meaning an history behind something's doesn't make it right just make it subtle. You wouldn't have a statue of a slave owner wiping a slave, but just because you take the slave away an just a statue of a slave owner didn't change anything the effect it just toned it down. People just see a statue of a man an just put good things they did  on sign, just to openly offend ppl. But if you are willing to erect a sculpture an put slave owner,bigot,or anything else an have it put up in the city. Don't hide the truth in order to not openly offend, the sculpture,paintings,ect.., are openly offensive. Would you put a sculpture or painting that represents KY,of a child molester, that did many good things for the city? Would you debut on well we still want him remembered for all the good things he did so we will put his statue up in the capital an just not put the bad things on sign. History is not forgotten ,just don't need a 20ft. Or 12x20 reminder of something's."
40202," I wanted to voice my support for keeping the Castleman statue in the Cherokee Triangle. This is a statute is not honoring General Castleman for serving in the Confederacy or his segregationist beliefs but rather his instrumental role with Saddlebreds and his leadership in establishing Louisville's park system. We need to look at his life in totality and that he was a man of his time complete with warts and virtues. Use this statue to educate all of us on the the good and bad of,this man and of his times."
40208,"I think the statues should stay.the reasoning is this.    They serve this generation as a  reminder, how Man has treated another Man.     Each race on this planet has been a Slave to another race.    Jews, Christians, were slaves that built the Pyramids.  No one wants to take  them down.    Without these reminders, I am sure Man will repeat a lot them.   "
40217,"I am totally opposed to moving art saving it is racist etc.  History should not be changed or altered to satisfy possible hurt feelings,  History good or bad is still history.  The South was a part of our country.  Americans have a right to their history.  Men and women gave their lives to preserve what they believe in. Hiding history does not change it.  If Brandenburg ends up with our Louisville history, I will be visiting the art and telling Brandenburg I am proud of them.  Thank you for your kind consideration,"
40206,"
I want to move the confederate monuments. 
I propose a quiz for those who think  that this would be ""destroying our history""

Q . How many men from KY fought in the  Civil War?   A: 120,000
Q.  How many men fought for the South?   A:  30,000
Q:  Where are the memorials for the 90,000 men who fought for the Union.  They were brave and fought well too
Q:  When were the Confederate monuments built?  A:  After 1900 
Q:  Why were they built during the establishment of Jim Crow laws?
 
I expect a lot of folks would flunk this quiz

I am a VietNam vet who did my duty without believing the war was just.  My Great grandfather fought for the Confederate side all the way through the war. He told his family he had fought for the wrong side.  Where are the memorials that represent this part of our history?

Sincerely
Kyle Ellison
 "
40204,"Please leave the Castleman statue alone.  It is not a monument to the Confederacy or a symbol of White Supremacy.  Let's all stop these knee jerk responses and uninformed ideas/opinions.  How about working together to help elderly neighbors, holding a door open for others, stop staring at your phone instead of the people around you?  Having some consideration for your fellow human being would make a lot more sense than taking down a statue that has stood in the same location for 100 years and doesn't even represent what half of the uninformed thinks it represents.  Thanks"
40204,"If you will please take some time and look more deeply into the history of John Castleman, you find a man that had a very positive and material impact on the city of Louisville. He was the parks commissioner for 25 years and was instrumental in creating the entire park system for Louisville.  He founded the American Saddlebred Horse Association, making it the first single breed horse association in the United States, and it was originally located in Louisville, Kentucky. In 1878, he created the Louisville Legion, which was one of the best local military bodies in the United States.  Castleman was the brigadier general of The Louisville Legion and volunteered for service in the US Army during the Spanish-American War and in Puerto Rico, bringing great pride and honor to Louisville. He established a very successful insurance company called the Royal Insurance Company, providing jobs and bringing commerce to Louisville. In 1905, he helped establish the Fusionist Party, an anti-corruption political party, in Louisville. 

The problem with the statue is not the statue or the man's history, but it is the plaques that glorify his short time (~4 years) as a confederate rebel soldier. THE SOLUTION IS TO CHANGE THE PLAQUES.  A new plaque needs to be created that highlights the great things he did for Louisville Ky.  It could mention his time as a young confederate soldier, but also mention how he was pardoned by Presidents Lincoln and Johnson for his crimes.  Then, go deeper into the great accomplishments he did to advance Louisville as a leading city during his lifetime. 

Please don't have blinders on and get caught up with this whirlwind of tearing down statues to appease a small group of people that don't ready history. *This is not a statue that depicts a confederate soldier.* He is wearing equestrian clothes riding his favorite horse welcoming people into Louisville's great park system.  All you need to do is to change the plaques to correctly highlight his significant achievements for our fine city.

Thank you.
"
40207,"White-washing history does not change it.  Hiding monuments does not change who we are.  Both merely serve to continue the dumbing-down of present and future generations.  Who benefits from that?  We are already a society that knows next to nothing about the civil war in particular and history in general.  My understanding of the objection to the statute of John Breckinridge Castleman is that he fought for the CSA.  So what?  Two of my great-great grandfathers did as well.  Am I too to be banned from Louisville?  You realize he also accomplished a great deal for the city as well, do you not.  But, even if he didn't, what offends about his monument (or any of the others)?  Is it the City's position that African Americans are so weak and so infantile in their emotions that a statue causes them harm?  If there is a monument somewhere in this city to a person with whom I disagree (measured by today's standards as opposed to the time in which that person lived), are you willing to destroy that for me?  Let's start with Louis XVI.  I find his disdain for both the common people and the concept of liberty offensive.  Take down the statue.  It offends me.  I can barely sleep at nights knowing it is there.  In fact, change the name of the city - that too is offensive.

Can you not see how ridiculous this whole conversation is?  Demolition of culture is a dangerous game to play.  You have no idea where this is going to go and how soon your totems are going to come down too.
"
40014,"Currently the focus is on erasing our history by removing Confederate monuments and statues associated with the Civil War. It seems that many liberals and Blacks are obsessed with this idea. What happens when our American Indians start paying closer attention to their history and how their ancestors were treated in the 1860's during the presidency of Lincoln? What happens when the 'First Americans' start clamoring for removal of statutes and monuments dedicated to Lincoln? Where does it end? Will Ford Motor Co. drop the popular name of their flagship marque?

It can be pointed out that many of our great leaders were guilty of suppression and discrimination against minorities. Here's one example:

Lincoln: No Hero to Native Americans
by Sherry Salway Black MAGAZINE
Share
 
Tweet
 
Print
 
Email
The Emancipation Proclamation was in many ways a tremendous step forward for human rights, but it didn’t bring any new rights to Native Americans.

In fact, Abraham Lincoln is not seen as much of a hero at all among many American Indian tribes and Native peoples of the United States, as the majority of his policies proved to be detrimental to them. For instance, the Homestead Act and the Pacific Railway Act of 1862 helped precipitate the construction of the transcontinental railroad, which led to the significant loss of land and natural resources, as well as the loss of lifestyle and culture, for many tribal people. In addition, rampant corruption in the Indian Office, the precursor of the Bureau of Indian Affairs, continued unabated throughout Lincoln’s term and well beyond. In many cases, government-appointed Indian agents outright stole resources that were supposed to go to the tribes.

In other cases, the Lincoln administration simply continued to implement discriminatory and damaging policies, like placing Indians on reservations. Beginning in 1863, the Lincoln administration oversaw the removal of the Navajos and the Mescalero Apaches from the New Mexico Territory, forcing the Navajo to march 450 miles to Bosque Redondo—a brutal journey. Eventually, more than 2,000 died before a treaty was signed.

Several massacres of Indians also occurred under Lincoln’s watch. For example, the Dakota War in Minnesota in 1862 led to the hanging of thirty-eight Indian men—303 Indian men had been sentenced to hang, but the others were spared by Lincoln’s pardon. The Sand Creek Massacre in southeastern Colorado in 1864 also resulted in the deaths of hundreds of Cheyenne and Arapaho.

On a more positive note, Pueblo leaders received silver-headed ebony canes in 1863 engraved with Lincoln’s name to symbolize their sovereignty. These canes are still revered and used for ceremonial purposes today.

W. Dale Mason describes Lincoln’s policy toward Native Americans in his essay “The Indian Policy of Abraham Lincoln.” “President Lincoln … continued the policy of all previous presidents of viewing Indian as wards of the government while at the same time negotiating with them as sovereigns,” Mason writes. “He made no revolutionary change in Indian-white relations as he did in black-white relations with the Emancipation Proclamation. While he called for reform of the Indian system in his last two Annual Messages to Congress, he provided no specifics and he continued the policy, already in place, of confining Indians to reservations after negotiating treaties.”

What’s clear is that the Emancipation Proclamation did not end discrimination against Native Americans. There are many wounds that still need to be healed."
40228,"If we make further mistakes by removing Confederate Memorials and Monuments, we are dishonoring all current US veterans. Confederate veterans were made US veterans by act of Congress in 1957, by US Public Law 85-425, Sec 410, approved 23 May 1958. Even without this technical granting of veterans' status to Confederate servicemen, there is still the matter of the expressed intent of many of these monuments, and this intent is often engraved on them. For instance, Louisville's Confederate monument, which was dishonorably and wrongfully removed by Mayor Fischer, had the inscription: ""Rank and File of the Armies of the South."" This clearly means that it was a veterans' memorial, dedicated to enlisted American soldiers. They were indeed American soldiers, and no leader, no cause, and no social condition was remembered on that monument. Its removal was an affront to all veterans, living and passed. Let no more be removed."
40204,I LOVE THE CASTLEMAN STATUE FOR IT'S DIGNIFIED PRESENCE IN OUR AREA.  THIS AREA IS NAMED AFTER HIM; WHY SHOULD WE REMOVE HIS STATUE?   IT WOULD DEVALUE THE AREA TO TAKE IT DOWN AND IT'S A RIDICULOUS ARGUMENT THAT IS BEING MADE.   SO HE SERVED AT AGE 19 IN THE CIVIL WAR.   HE WENT ON TO SERVE AS A GENERAL FOR YEARS IN THE US ARMY AND TO BE THE VISIONARY WHO HELPED MAKE THIS AREA BEAUTIFUL.   HIS GIFTS WERE MANY TO US AND WE SHOULD BE SHOWING OUR APPRECIATION -- NOT TRYING TO HEAP HUMILIATION ON THE MEMORY OF A GOOD MAN.
40204,Castleman is honored for his contribution to Louisville's Park system.  He actually gave us some of his land for parks.  He is not honored for his civil war service; the plaque doesn't even say which side he was on.  Leave it where it is.
40223,"Please do not destroy historical monuments for future generations. The destructive actions of a loud minority is the only narrative that is being given consideration. Keep the monuments, keep historical art. "
40206,"Louisvillians know something now that can’t be unknown.  We can continue the debate, but the reality is that very few knew the name or history of the rider on the beautiful horse statue in Cherokee Triangle until recently. We know now, all of us know that the rider is John B. Castleman, a confederate officer who fought to uphold slavery and later worked to segregate Louisville’s park system.  His statue is on the National Registry of Confederate Monuments where it is celebrated as a symbol of a racist history.  We can no longer sit silent while this racist history and legacy is honored in our public spaces.

The mayor of Lexington, Kentucky, is taking action to remove two Confederate-era monuments from his city's former courthouse. We must demand that Mayor Fisher do the same for our community and take the Castleman statue down. 

Some say, let these statues stand so we can teach our children a better way, but statues like these, like the one in Charlottesville, like those throughout our State and throughout the South, were never meant to teach our children the evil realities of the civil war and of slavery, they were erected to pay homage, to revere the history and the ongoing legacy of white supremacy and to keep it in place.   It is why they are becoming rallying points for white nationalists and Neo-Nazi’s who are working to uphold those same white supremacist values of the confederacy.

This atmosphere which celebrates symbols of slavery, also condones the killing of Black people, the deportation of our immigrant people, the attacks on Muslim people, and anti-semitism.

This is not just about a statue. This is about institutionalized racism in our schools, our housing policies, our criminal justice system and more. We can’t un-know, what we now know.  So, Mayor Fisher and the Public Arts Commission, show some compassion and Take it Down!
"
40206,"Thank you for initiating this review. I'm an artist myself but even I can see that some of these statues and monuments are damaging to our community. Why should we place individuals on a pedestal that have furthered white supremacy and racism? Individuals who fought to preserve slavery? No - there is so much work to do in dismantling white supremacy and the LEAST we can do is remove statues that venerate people whose actions are contrary to what we as a society should applaud. Remove these monuments - like the Castleman Statue near Cherokee Park - and put them in a museum where we can all learn from their mistakes. THEN: commission an artist or artists of color to create a work of art in its place. Give more opportunities to Louisville artists from racial minorities to share their talents with us all.
Thank you for listening. "
40222,"Public art that offends should be viewed comprehensively and not limited to Confederate monuments per se.  The statute of George Prentice prominently sited before our Louisville Public Library should be a candidate for relocation.  Prentice was the editor of the predecessor to the Courier-Journal.  His editorials  supported the American Party, also known as the ""Know-Nothing Party"", during the 1855 Kentucky gubernatorial election railing against Irish and German Catholic immigrants in terms so bigoted and inflammatory it lead to the ""Bloody Monday"" riots in Louisville in which at least 22 were murdered by Know-Nothing mobs.  His racial and cultural bigotry was expressed in terms similar to that of Ian Paisley in northern Ireland during the sixties and seventies.  Prentice also supported the federal government in the Civil War until the Emancipation Proclamation when he threw his editorial support to the Confederacy.   His statute should be returned to the lobby of the Courier-Journal lobby from whence it came as a reminder to the editors and writers of the power for evil(and good) that can result from their work."
40213,"All monuments to the confederacy or to ideas or persons who can be seen as honoring or advocating for bigotry or racism should be brought out of public spaces. These monuments hurt already marginalized people, and parks and traffic circles do not have enough space to properly account for the full historical context of complicated figures from our history who upheld values that we now know to hurtful and immoral.
I support the immediate  removal of all of these monuments and suggest that they be replaced with monuments to abolitionists or with memorials of the innocent victims of Americas deeply unfortunate history of racism, slavery, and genocide (of the native populations of this continent). "
40222,"https://www.nytimes.com/2017/05/23/opinion/mitch-landrieus-speech-transcript.html  If you copy Mayor Landrieu's speech in New Orleans for every member of COPA, you won't have an excuse for procrastinating any further. The very idea of celebrating someone who actually believed he could OWN another human being is beyond comprehension. Just stop and think about what that means. Confederate statues were put on pedestals to celebrate white supremacy and a Lost Cause.  Confederates were trying to destroy this country.  Suppose they had won? We'd be two countries instead of one. Fortunately they did no, and we are E PLURIBUS UNUM and that's who history belongs to: all the people. Let's try to inspire future generations with statues of people we are proud of--not ones we're too embarrassed to look at.
And we could start with women!
"
40205,"I am in favor of keeping the statue as it is, but changing some wording on the signs. Historic records and articles are clear that Castleman was honored with the statue because of his service to Kentucky and the US government as a  leader in the  Kentucky military and the US military. He is also honored for his determination in helping foster through the Louisville Parks system.
Every day, Louisville residents enjoy the park system, which makes this city special. My wife and I walk in Cherokee Park as a way to enjoy our lives together and to connect with nature.
The sign next to the statue should emphasize his role in the development of the park. I believe leaders should allow historic fact to prevail, not current passion. General Sherman and others made their primary contribution as military leaders in the confederate cause. Castleman was in his early 20s during the Civil War and spent a lifetime building our parks and fighting for the US Military Those are facts and facts should matter. Tearing down a statue of this civic leader will not magically erase racism. It would be a regretted and unwise rash act.
   Scott Wade
   ESL teacher - ESL Newcomer Academy, Louisville"
40205,I don't think we should honor someone who wanted to segregate parks.  How will that make our community members feel???  Castleman Statue has got to go!!!!
40214,"What one person  interprets as honoring bigotry, racism or slavery another person can interpret as honoring the many things an individual did as good for a community. Why should we take down statues or other artwork that honor the men of our history because we don't like one thing about them. What if we started banning artwork from artist that were drunks or art from blacks that have paintings that show scenes of slavery?

It was the very citizens of our city which allowed these pieces of artwork to be placed where they are. Are we going to go after the people who voted to put these pieces in place. Are we suggesting that previous members of the Louisville Commission on Public Art (or whatever it was called back then) were racist? Were does it stop?

I believe the Gold Statue on Main Street that shows a man's penis is more harmful to our community then the statues that most people don't even know who they are for.  As an individual who works with sex offenders I am offended that Louisville would allow such a piece of art. However, that is what the first amendment is for. It allows expression of speech whether I agree with the speech or not. However, it also allows others to express their speech even if I don't agree with what they are saying. Therefore, I honor the first amendment. 

And I hope the Louisville Commission on Public Art will continue to honor the men these statues honor and honor the previous citizens of our city and their wishes to honor these men. My hope is the artwork will stay."
40503,"It is absurd to suggest that statues of Confederate veterans honor bigotry, racism and/or slavery.The very question suggests an attempt to inflame passions and further polarize the community over the issue. "
40205,I support removing the Castleman statue. Someone who supported segregating parks should not be honored with a monument in The park. The considerations for removing it morally outweigh those for keeping it. Thank you.
40208,"The John B. Castleman statue has garnered a lot of attention lately, and I really think it's worth it to take it down. There are other ways to acknowledge Castleman's contributions to the surrounding neighborhood and the Louisville parks system (history books, brochures about the park system, etc.), but I think that honoring the man with a statue is a mistake, given his service in the Confederate Army and his effort to keep parks segregated. A statue is not a neutral statement of facts about a historical figure; a statue implicitly honors and affirms the values of the person whom it depicts. In Castleman's case, those values include racism and white supremacy, and honoring those values is unacceptable. I don't want to erase him from history or try to sanitize our complicated past--I just don't want to honor him with a statue. 

I recognize that taking down monuments costs money and that other funding needs in the city may take priority at the moment. However, I'd welcome a transparent, specific, long-term strategy for funding and completing the removal of statues and monuments that honor white supremacists in what is supposed to be a Compassionate City. I imagine that many people would contribute donations to the cause if they had the opportunity. Thank you for receiving public comments about this matter. "
40205,"As a highlands resident, I am greatly disturbed that the statue I drive by on a near daily basis was erected to honor someone who fought against our country, for the preservation of slavery, and later championed segregation of our parks. There are so many other wonderful ways that we could use that space. please remove the Castleman statue, and involve citizens of the neighborhood on what should be erected in it's stead. I will judge my councilman and mayor on the results of this decision."
40205,"The statue of George D. Prentice in front of the Main Library should be removed for his role in the Bloody Monday Riots. 

 http://filsonhistorical.org/george-d-prentice/"
40204," I think it is a mistake to confuse the Castleman Statue with Confederate War Monuments.  The key question is, ""Would this statue be here if there had never been a civil war?""  In the case of the Castleman Statue, the answer is clearly, ""Yes"".  The statue was not erected to commemorate, in any way, Castleman's time as a CSA officer.  The statue is about Castleman's service in establishing the parks.  "
40204," I want to urge the Commission in the strongest possible terms to retain the Castleman statue in its present  location.  My first point is that those who argue the statue should be removed are purposefully misrepresenting statue's origin and intent.   The rider in the statue is wearing civilian clothing, riding a saddlebred horse that lived at the turn of the century,  and the work of art itself in no way references the Civil War.  Instead it was commissioned to  very appropriately to commemorate Castleman's significant contributions to Louisville civic society in the late 1800s and early 1900s, including the establishment of our wonderful park system, which he oversaw as superintendent for many years. For the Mira reason alone that this is not in anyway a ""civil war statue"", it's removal should not even be considered.  Furthermore, as has been pointed out by many, general Castleman played other major roles in society including  notable event in the history of the commonwealth of Kentucky, in which he helped to preserve civil government at a time when a disputed gubernatorial election  threatened the very democracy of our commonwealth.  Also, Caatlwman'a  contribution to the establishment of the American Saddlebred Horse Association was  uniquely significant. Even more significantly, is an argument that has not been articulated to any significant degree, and that is  how wrong it would be to remove a significant work of art.  I would remind the commission that you are an ARTS commission.   The statue actually  has major artistic significance as one of the first, perhaps the first equestrian statue in which the horse is in trot, on two feet only. Prior to that, no artist had been able to execute a statue with a horse on 2 feet, which is the natural position of a horse in its natural gate, the trot.  As an arts commission, you would be derelict in your duty to allow removal of such a significant statue."
47281,"Leave the statues/painting/art work alone. Keep them in place. People visit your fine city to look at these exhibits!  Let them stay were they were erected/painted.

The other problem you are having is way too much graffiti on buildings throughout your wonderful city..  This is not art work.

Thanks"
,"I think your decisions are already made based on political correctness but I still hope you will consider this.  I can't go to the public meetings because being white, some people would label me a raceist or something no matter what I say.  That being said, I know the white supremists are idiots, the kkk dangerous cultists and slavery an archiac, evil way of life so please don't make preconceived decisions.  If you set up rules for public art, everything must go.  Many of our founding fathers had slaves or owned the ships that brought them.  Our local heroes, Lewis and the Clarks had slaves (and treated them badly). Many of the union soldiers went on to put down the Indians (Custer, Sheridan, etc.)  Sherman is a war criminal in today's light.  Grant was run out of office. Lincoln ran roughshod over the constitution at will.  Even the Revends King and Coleman had histories.  So no one is qualified to remain or they all are.  Look at the overall context of a life and decide.  But PUBLISH THE STANDARDS FIRST SO WE WILL NO IT IS NOT JUST EXPEDIANCE."
40205,"Folks, we should move the statue of Castleman to a private museum, please do not spend another $8200.00 removing paint, why not use that to transport him out of  the Highlands, Now people say were washing history, well lets look at Castleman's history, He fought on Confederate side and wanted to destroy Chicago, How about all the Afro/Americans who died in the Civil War, Do you think that they would want this statue in their town. Plus Ky was on the Union side not Confederate side, why honor anyone who  was on the Confederate side and wanted to continue slavery.  , Please do not send this statue to a southern town, like you did with our last statue problem, that is just kicking the problem down the road, If a history museum wants him and they will keep inside  no problem, ship it to them otherwise lets just put him in storage and throw away the key!!!!"
